X,Y,Z,MaximumInscribedSphereRadius
5.09828996658,5.28321886063,24.4808177948,2.00965785651
5.13427877426,5.20426845551,24.4310398102,2.02419817781
5.17412090302,5.12677335739,24.3816680908,2.03873849912
5.21584415436,5.04978322983,24.3330097198,2.05327882042
5.25804853439,4.97275590897,24.2850933075,2.07153573358
5.30196857452,4.89703941345,24.2366085052,2.08979882597
5.34960699081,4.82433319092,24.186662674,2.10564985474
5.40300178528,4.75571870804,24.1369609833,2.12150088352
5.46352910995,4.69184350967,24.089307785,2.1367717054
5.52255868912,4.62874650955,24.038942337,2.15239729839
5.58036184311,4.56446218491,23.988445282,2.16831610422
5.63399267197,4.49250221252,23.9441738129,2.18993368756
5.69937562943,4.43267822266,23.8985214233,2.20415208799
5.77157878876,4.38044595718,23.8524169922,2.21074269485
5.83369112015,4.31780672073,23.8058357239,2.21807747034
5.90359020233,4.26754140854,23.7555122375,2.21938505136
5.97724580765,4.21946763992,23.7063770294,2.22069263238
6.04606485367,4.15940332413,23.6638526917,2.2287216804
6.12336301804,4.1203660965,23.6158542633,2.22507724297
6.20563745499,4.08842563629,23.5685272217,2.21511928059
6.28959608078,4.05962657928,23.5222606659,2.20598847672
6.37414073944,4.03331565857,23.4755897522,2.1994285569
6.45989513397,4.00534534454,23.4323921204,2.19535539884
6.54310560226,3.97980093956,23.383523941,2.18849325528
6.61220359802,3.95054626465,23.3172264099,2.17567082921
6.67722892761,3.92465138435,23.2452907562,2.1628565708
6.74204778671,3.89661765099,23.1746006012,2.15059353169
6.80565357208,3.86627578735,23.1035423279,2.14013264074
6.86839771271,3.83840894699,23.0307636261,2.12997048445
6.93024873734,3.81192803383,22.9566764832,2.12165778823
6.99049663544,3.78620529175,22.881061554,2.11641265589
7.04825592041,3.76143980026,22.8032913208,2.11404627505
7.10664510727,3.73863744736,22.7251796722,2.11341672138
7.16683626175,3.71803855896,22.6475582123,2.11826676446
7.22272539139,3.69764447212,22.5672550201,2.12311680755
7.26937294006,3.67561411858,22.4816894531,2.1268521296
7.31976890564,3.6540555954,22.3977775574,2.13449878856
7.37809753418,3.63460373878,22.3177967072,2.14427293686
7.43624448776,3.61716866493,22.2375183105,2.15404708517
7.48589420319,3.60163211823,22.1526126862,2.16382123347
7.52315044403,3.58870458603,22.06092453,2.17109570003
7.56136894226,3.58197259903,21.9688835144,2.17680606896
7.60150289536,3.58019256592,21.8771877289,2.18251643788
7.64265537262,3.58141088486,21.7856731415,2.18822680681
7.68392848969,3.58367466927,21.6941757202,2.19393717573
7.72455310822,3.58520340919,21.6025886536,2.19964047269
7.76877403259,3.5921292305,21.5131282806,2.20208229319
7.8099360466,3.60546898842,21.4229354858,2.20273139726
7.84487581253,3.62019872665,21.3303642273,2.20044906306
7.87963962555,3.63564133644,21.2378234863,2.19783897296
7.91295623779,3.65110111237,21.1447563171,2.19427515393
7.94255781174,3.6713244915,21.0513744354,2.18916506035
7.9680223465,3.69457697868,20.957452774,2.18388283661
7.99041461945,3.72478532791,20.8647556305,2.17698348756
8.01322078705,3.75606822968,20.7725811005,2.1692971851
8.03884983063,3.79104495049,20.6823921204,2.16214308849
8.05943489075,3.8250143528,20.5905971527,2.15560059867
8.07694721222,3.86327815056,20.4998836517,2.14976958822
8.09147357941,3.90696692467,20.4113388062,2.13976382542
8.09899616241,3.96930980682,20.3330631256,2.11871705975
8.10200500488,4.02786064148,20.2519054413,2.09833015676
8.10179805756,4.08911180496,20.1725845337,2.07795397858
8.09351539612,4.15769672394,20.1002559662,2.05576102425
8.08056640625,4.23092889786,20.0332374573,2.03047330238
8.07417011261,4.30271100998,19.9638900757,2.01001448075
8.06671619415,4.37526988983,19.8955116272,1.9940028202
8.05900764465,4.44218397141,19.8213710785,1.98178399683
8.04782772064,4.51159381866,19.7503833771,1.97098900109
8.03251266479,4.5863404274,19.6855602264,1.96171502882
8.01801490784,4.66208362579,19.6217422485,1.95282484444
8.00217056274,4.74198675156,19.5637626648,1.94747881695
7.98634958267,4.81628084183,19.4985618591,1.95123574669
7.97099542618,4.887114048,19.4288311005,1.95499267644
7.95511960983,4.95775842667,19.3591175079,1.95874960618
7.93773174286,5.03148698807,19.2939720154,1.96250653593
7.91786146164,5.11138772964,19.237695694,1.96639166801
7.89514541626,5.19407606125,19.1860542297,1.97220763034
7.86932182312,5.27535486221,19.1337871552,1.9791617126
7.83966112137,5.35666227341,19.0831813812,1.98673215027
7.80602455139,5.43914031982,19.0371551514,1.99466419364
7.76870679855,5.52360343933,18.9989032745,2.0019531179
7.72877931595,5.60995674133,18.9680042267,2.00584492724
7.68912506104,5.69590473175,18.9352664948,2.01474249946
7.65017080307,5.78030872345,18.8975524902,2.02871219145
7.60956287384,5.86354732513,18.8592433929,2.04268188344
7.56482744217,5.94606637955,18.8250484467,2.05665157543
7.51742362976,6.0297870636,18.7978420258,2.06900029152
7.46949386597,6.11410617828,18.7729473114,2.08061578551
7.41670036316,6.19661998749,18.7524833679,2.09224441917
7.36007404327,6.27797985077,18.7388362885,2.10062832281
7.30014133453,6.35734081268,18.7281188965,2.1110569735
7.23881149292,6.43526268005,18.7144584656,2.12325782734
7.17714071274,6.51267719269,18.6986274719,2.13968277011
7.11182451248,6.58827590942,18.6976909637,2.15012115382
7.04930496216,6.66644191742,18.6985797882,2.15876459128
6.98076343536,6.7395401001,18.6991004944,2.16790235237
6.90864992142,6.80922985077,18.7024154663,2.17704011347
6.83802032471,6.87931442261,18.7124996185,2.18617787456
6.77079200745,6.95108795166,18.730758667,2.19058951693
6.69919490814,7.01838541031,18.749666214,2.19373687506
6.62831830978,7.0860414505,18.7697963715,2.19795804189
6.56183576584,7.15769910812,18.7912101746,2.20538882303
6.49559259415,7.2303109169,18.8099136353,2.21312450569
6.4324388504,7.30508756638,18.8291931152,2.21865796956
6.38937854767,7.38182401657,18.8767662048,2.19694062449
6.34932518005,7.4565281868,18.9310913086,2.17526257039
6.30659770966,7.53193473816,18.9802856445,2.15703731322
6.26302194595,7.6079621315,19.028585434,2.14051894892
6.22075891495,7.68470287323,19.0772399902,2.12400058463
6.18238735199,7.76270914078,19.1269283295,2.11163422312
6.15209436417,7.84631156921,19.1726875305,2.10243695858
6.12054586411,7.93104028702,19.2154865265,2.09459189855
6.09070968628,8.01380157471,19.2632293701,2.08782862334
6.05952072144,8.09446525574,19.3137664795,2.08431057907
6.02519178391,8.17074680328,19.3688030243,2.0807925348
5.9862780571,8.2400894165,19.4306774139,2.07727449053
5.94245767593,8.30188179016,19.4996566772,2.07791545886
5.89857292175,8.36448097229,19.5664234161,2.07875999646
5.8609495163,8.43881893158,19.6189117432,2.07960453406
5.83007049561,8.52414703369,19.6606578827,2.06891207224
5.80027103424,8.60384750366,19.7132949829,2.05111442887
5.76878786087,8.67172241211,19.7805290222,2.03155023332
5.73309087753,8.73276996613,19.8512306213,2.00740729055
5.69987154007,8.80074119568,19.9162597656,1.99254003414
5.6687245369,8.8737077713,19.9777259827,1.97843569326
5.63750934601,8.94538784027,20.0406360626,1.97050011179
5.60826206207,9.01422977448,20.1071033478,1.96281010473
5.58420801163,9.07995414734,20.1784667969,1.95420457554
5.56749486923,9.14213848114,20.2551288605,1.94282939528
5.55342626572,9.21164512634,20.3253688812,1.93110084266
5.54314470291,9.28243541718,20.3952083588,1.91811959093
5.5369887352,9.35477161407,20.4640312195,1.9075832582
5.53048324585,9.42448711395,20.5355186462,1.90136618262
5.52379131317,9.49087810516,20.610080719,1.89649840099
5.51862382889,9.55079936981,20.6899585724,1.89133276832
5.51706218719,9.60481929779,20.7743873596,1.88613081994
5.51956748962,9.6565694809,20.8601303101,1.8813603875
5.52341175079,9.70298862457,20.9486694336,1.87699034491
5.53153276443,9.74712181091,21.0380992889,1.87331223595
5.54361724854,9.78961658478,21.1278705597,1.87126172056
5.55802583694,9.83198642731,21.2173366547,1.87116037395
5.56951189041,9.8762588501,21.3062992096,1.87058979844
5.58400154114,9.91934776306,21.3954277039,1.87234970236
5.60330867767,9.96172237396,21.4840011597,1.87442893951
5.62494754791,9.99760437012,21.5747718811,1.88033444395
5.64625787735,10.0293455124,21.6673030853,1.88736072171
5.66514062881,10.064201355,21.7591667175,1.89158556052
5.6795630455,10.1044054031,21.8497314453,1.8890049323
5.68759250641,10.1434288025,21.9415035248,1.88563124142
5.68833303452,10.1762781143,22.0360565186,1.88241361403
5.68909072876,10.2120389938,22.1294078827,1.87922836776
5.68716859818,10.2504796982,22.2217235565,1.87346381551
5.68437004089,10.2885112762,22.3141975403,1.86734956042
5.68956899643,10.3330812454,22.4036960602,1.85934619024
5.69359922409,10.3824853897,22.4906253815,1.85021689268
5.69894123077,10.4285850525,22.5792655945,1.8432167149
5.70603942871,10.4740409851,22.6681003571,1.83738022692
5.71702432632,10.5196895599,22.7564182281,1.83401264961
5.7277636528,10.5604333878,22.8471870422,1.83226271956
5.74344730377,10.6006603241,22.9374275208,1.82930269206
5.75822591782,10.6384029388,23.028881073,1.82753080548
5.77408647537,10.6757450104,23.120262146,1.82652938841
5.79682445526,10.7100343704,23.2115516663,1.82586910694
5.82079219818,10.7442703247,23.3024349213,1.82559736187
5.85018062592,10.7784042358,23.3917884827,1.82488241811
5.87831354141,10.8182163239,23.4791622162,1.82504245992
5.90852928162,10.8577947617,23.5659732819,1.82718772729
5.94305753708,10.8945293427,23.6524200439,1.83069673942
5.98175811768,10.9299612045,23.737613678,1.83599389572
6.0216422081,10.9680633545,23.8210849762,1.84130495482
6.06269836426,11.0072441101,23.9034690857,1.84623234855
6.1072602272,11.0423822403,23.9858531952,1.84975053761
6.15383243561,11.0751132965,24.0682106018,1.85597092819
6.20334434509,11.106584549,24.1492404938,1.86317557822
6.25716781616,11.1352481842,24.2285366058,1.87073447144
6.31468439102,11.1576538086,24.3072490692,1.87815731805
6.37313175201,11.1787471771,24.3856716156,1.88614300534
6.42857265472,11.1981315613,24.466709137,1.89400285703
6.48548746109,11.2117357254,24.5478458405,1.90157995516
6.5430188179,11.2246522903,24.6285839081,1.90895073575
6.59621286392,11.2466630936,24.7104454041,1.9161626986
6.65300369263,11.2728242874,24.788520813,1.92371205572
6.71375846863,11.2960195541,24.8647575378,1.932826091
6.78046035767,11.3092088699,24.937953949,1.93868478381
6.84698295593,11.3304252625,25.0098285675,1.9407567267
6.91639184952,11.3552532196,25.0773506165,1.94343804839
6.98655653,11.3862686157,25.1417655945,1.94708203337
7.05865716934,11.4089431763,25.2070293427,1.95061563368
7.12604141235,11.4474315643,25.2707023621,1.95153724487
7.19475364685,11.4869384766,25.3361282349,1.95185802372
7.26435089111,11.5019397736,25.4001426697,1.95225935927
7.33283281326,11.5350208282,25.4664745331,1.95149248965
7.4022603035,11.5632858276,25.5326919556,1.95060406496
7.47182607651,11.5911226273,25.5989627838,1.95141841057
7.54215860367,11.6195192337,25.6642036438,1.95326881291
7.6138677597,11.6527519226,25.7255554199,1.95761636978
7.68682193756,11.685051918,25.7859897614,1.96001995482
7.76204872131,11.7126722336,25.8458518982,1.9623502322
7.83958148956,11.7386627197,25.9034690857,1.96653342652
7.91813278198,11.7646980286,25.9597396851,1.97105006925
7.99702215195,11.7896347046,26.0160884857,1.97782252952
8.07663631439,11.8109045029,26.0728092194,1.98459498978
8.15795612335,11.829829216,26.1278648376,1.99225223051
8.2414855957,11.849521637,26.1792888641,1.99867660996
8.32630157471,11.8640575409,26.2305088043,2.00523530996
8.41235542297,11.8718967438,26.2810459137,2.01179400996
8.49942207336,11.8727293015,26.3304023743,2.02045962859
8.58775901794,11.8709259033,26.3775119781,2.02915217683
8.67772960663,11.8719987869,26.4212093353,2.0379918693
8.76724243164,11.8724441528,26.4659137726,2.0482101817
8.85604381561,11.87449646,26.5119247437,2.05815769234
8.94458675385,11.883146286,26.5577449799,2.06706298827
9.03074836731,11.8929700851,26.607629776,2.07623542399
9.11769008636,11.9012002945,26.6567363739,2.08267215524
9.20335388184,11.9110975266,26.7074184418,2.0889365855
9.28958320618,11.9353904724,26.7517871857,2.08980563962
9.37371444702,11.9641218185,26.7977275848,2.09164492589
9.45816135406,11.9937200546,26.8425598145,2.09348421217
9.54414463043,12.0185031891,26.8872375488,2.09621603294
9.62846565247,12.0466833115,26.9331226349,2.09996763726
9.71398830414,12.0773630142,26.9750289917,2.10409877242
9.79961109161,12.1068868637,27.0175666809,2.10653508213
9.8852930069,12.1408138275,27.056306839,2.10637405226
9.97057247162,12.1774139404,27.0936489105,2.10320782879
10.0571231842,12.2114524841,27.1307010651,2.10129198796
10.1378250122,12.2527656555,27.1726932526,2.09500832085
10.2148256302,12.3005256653,27.2151508331,2.08628574849
10.2947158813,12.3454751968,27.2551822662,2.07953565423
10.3724241257,12.389714241,27.2999477386,2.0738006729
10.4513874054,12.4357070923,27.3405342102,2.06666571249
10.5364398956,12.4758043289,27.3747310638,2.05762607385
10.6237449646,12.5132141113,27.4061489105,2.0483723528
10.7094116211,12.5521965027,27.4400119781,2.03816404643
10.7961349487,12.5912799835,27.4709587097,2.03100570017
10.8833055496,12.6279611588,27.5035076141,2.02582188384
10.9732141495,12.6656541824,27.5254039764,2.01551684365
11.0643873215,12.7034568787,27.5413475037,2.00376033092
11.1559085846,12.7399311066,27.5587329865,1.99193078175
11.2435274124,12.7836713791,27.5789928436,1.98183673207
11.328130722,12.8339271545,27.5967769623,1.97047844871
11.4109773636,12.8863353729,27.6164875031,1.95941126778
11.4915590286,12.9426164627,27.6351337433,1.94850086813
11.5734834671,12.996764183,27.6543197632,1.9382826071
11.6520328522,13.0554332733,27.6742095947,1.92989721818
11.7324314117,13.1117954254,27.6933708191,1.92231768531
11.8092031479,13.1731939316,27.7119903564,1.91750722862
11.8834867477,13.237071991,27.7322425842,1.91416052085
11.955575943,13.3022842407,27.7558269501,1.90836808307
12.0308713913,13.3652009964,27.7756614685,1.90363761046
12.1059455872,13.4292898178,27.7917194366,1.89878010999
12.1813259125,13.4942169189,27.8020057678,1.8946879266
12.2613554001,13.5539417267,27.8080062866,1.88874703625
12.3396053314,13.6162796021,27.8091831207,1.88243315035
12.4198293686,13.6759767532,27.8078193665,1.87868995318
12.4962701797,13.7401008606,27.8011760712,1.87248441644
12.5737571716,13.803273201,27.7982387543,1.86454331816
12.6486053467,13.8694162369,27.7925930023,1.85728841793
12.7236022949,13.935008049,27.7835655212,1.8507362435
12.7973451614,14.0017709732,27.7731113434,1.84630741923
12.8718891144,14.0681409836,27.7657852173,1.84256215983
12.9464769363,14.1343507767,27.7581386566,1.84073914765
13.022190094,14.198756218,27.7462596893,1.83897325003
13.0965356827,14.2641811371,27.7318897247,1.83800291591
13.1696043015,14.3302974701,27.7156238556,1.83447011779
13.2320785522,14.4060440063,27.6965351105,1.8243095389
13.2987880707,14.4795532227,27.684545517,1.81159736721
13.3643598557,14.5545396805,27.6750526428,1.79801303779
13.4297771454,14.6290922165,27.6621189117,1.78603386664
13.4971256256,14.7016210556,27.6476154327,1.77687806855
13.5607328415,14.7783145905,27.6395645142,1.76571439269
13.6248426437,14.8541221619,27.6273193359,1.75765998358
13.6904268265,14.9278068542,27.6106987,1.74973872354
13.7547855377,15.0018186569,27.5910453796,1.74069916746
13.8156995773,15.077788353,27.5679283142,1.73259059629
13.8722295761,15.1571483612,27.5454921722,1.72149139955
13.9257116318,15.2385749817,27.5227832794,1.70768584407
13.9691553116,15.3263788223,27.5023498535,1.69118586233
14.0038852692,15.4182338715,27.4835758209,1.6752506551
14.0477924347,15.5044775009,27.4568691254,1.66111633654
14.0913076401,15.5909175873,27.4304008484,1.64698201798
14.1260967255,15.6821260452,27.4090309143,1.63189166659
14.1568098068,15.7726697922,27.3785514832,1.61582206152
14.1786527634,15.8663167953,27.3515605927,1.59880740306
14.1903381348,15.9630889893,27.3289337158,1.57882129394
14.1978397369,16.0582923889,27.2986450195,1.55877555094
14.2009792328,16.1550579071,27.2739372253,1.53790611244
14.2025365829,16.2524013519,27.2510280609,1.51736588853
14.201382637,16.3490276337,27.2250671387,1.4966305036
14.1828508377,16.4420871735,27.1931266785,1.46663386966
14.1704864502,16.5342273712,27.156244278,1.43971167493
14.1568422318,16.6278247833,27.1234416962,1.41413719186
14.1365060806,16.719909668,27.0897350311,1.39075598756
14.1099081039,16.8095226288,27.0538578033,1.36738502305
14.0778341293,16.8997993469,27.0260372162,1.34093610559
14.0432529449,16.9918651581,27.0057582855,1.31427049323
14.0085792542,17.0816040039,26.9777641296,1.29436197816
13.9686307907,17.1670818329,26.9445209503,1.27452755016
13.9253473282,17.2516746521,26.9134407043,1.25530487698
13.8839302063,17.3385639191,26.885925293,1.23679886871
13.8332004547,17.4206314087,26.8594722748,1.21938117334
13.7846708298,17.5039310455,26.8327789307,1.201289308
13.730922699,17.5858707428,26.8123073578,1.1832138715
13.6640605927,17.657497406,26.7940006256,1.15729589305
13.5991306305,17.7309970856,26.7740497589,1.13033770068
13.5315475464,17.7987537384,26.745092392,1.10230947065
13.4573192596,17.8606128693,26.7192153931,1.07806735363
13.3865747452,17.9269924164,26.695098877,1.06015218104
13.3201351166,17.9978027344,26.6706295013,1.0457209432
13.2524433136,18.0655784607,26.6418323517,1.03360615363
13.1808996201,18.1305274963,26.6160030365,1.02774463473
13.109208107,18.1958198547,26.5912818909,1.02029699671
13.0425415039,18.2668647766,26.5685024261,1.01972924905
12.9722976685,18.336063385,26.5518131256,1.02154947813
12.898191452,18.3999118805,26.5311126709,1.02278720484
12.820687294,18.4615058899,26.5155143738,1.02179411852
12.739118576,18.5114688873,26.4873371124,1.01549927662
12.6533517838,18.5560398102,26.46118927,1.00500815931
12.5658483505,18.5979995728,26.4371585846,0.993356059805
12.4764356613,18.6345443726,26.4112854004,0.981332029672
12.3851604462,18.6691207886,26.3895759583,0.970971103564
12.2947301865,18.7076206207,26.3710918427,0.962002012775
12.2051210403,18.7488441467,26.3544330597,0.954597058045
12.1130189896,18.7837524414,26.3367919922,0.953910104042
12.022108078,18.8219871521,26.3201847076,0.95367543697
11.9318590164,18.8597736359,26.2992191315,0.953233104435
11.8397665024,18.8923778534,26.2780380249,0.958642189673
11.7477197647,18.9218883514,26.2524147034,0.965378905237
11.654800415,18.9533996582,26.2330913544,0.97257065662
11.5603866577,18.9816226959,26.2157516479,0.980829838425
11.4656486511,19.009803772,26.2019901276,0.990159156324
11.3694419861,19.0383262634,26.2010250092,1.00173259395
11.2749824524,19.0706310272,26.1961345673,1.01200883667
11.1770648956,19.0924854279,26.1953125,1.02200582222
11.0799369812,19.1096153259,26.1806144714,1.03034589998
10.9827470779,19.1215457916,26.1604919434,1.03675738984
10.8853435516,19.1411056519,26.1506843567,1.04702042393
10.7887639999,19.1625709534,26.1362380981,1.0521904441
10.6931495667,19.1804409027,26.1124839783,1.0490169311
10.5966262817,19.1881427765,26.0866947174,1.04254809965
10.5034141541,19.1897106171,26.0503807068,1.039191142
10.4124145508,19.192232132,26.0085353851,1.03818006443
10.3181943893,19.1999568939,25.9764728546,1.03641535045
10.2227458954,19.1941986084,25.9466838837,1.03395617985
10.1292409897,19.1878700256,25.9108715057,1.03623876409
10.0382413864,19.1813659668,25.8698101044,1.04089939892
9.94955730438,19.1638889313,25.8271312714,1.04672442962
9.86102485657,19.147310257,25.7836284637,1.04953088403
9.77761077881,19.1431827545,25.7287120819,1.05512902496
9.69370555878,19.1420345306,25.6741847992,1.06117492235
9.60485076904,19.1358909607,25.6285305023,1.06342478431
9.50990867615,19.1324138641,25.5971450806,1.06289301573
